SKOLENHETSKOD,English_avg_score,Math_avg_score,Swedish_avg_score,Swedish_as_a_second_language_avg_score,grand_avg_score,HUVUDMANNATYP,KOMMUNNAMN,SKOLENHETENS NAMN,BESÖKSADRESS,BESÖKSPOSTNR,BESÖKSPOSTORT,WEBB,FKLASS,lon,lat,Google_rating
10063280,14.125,9.833333333333334,12.308333333333332,,12.088888888888889,Enskild,Huddinge,Skapaskolan,Midsommarvägen 4,14144,Huddinge,http://www.skapaskolan.se,J,17.9604016,59.2336677,2.4
10225038,15.550000000000002,14.133333333333333,12.983333333333334,,14.222222222222223,Kommunal,Huddinge,Solfagraskolan,Prästvägen 23-25,14131,Huddinge,http://www.huddinge.se/solfagraskolan,J,18.0093278,59.23936579999999,3.8
10360193,15.549999999999999,12.6,15.700000000000001,,14.616666666666667,Enskild,Stockholm,Profilskolan,"Krossgatan 34, plan 4",16250,Vällingby,http://www.profilskolan.se,J,17.8567362,59.37235159999999,3.5
10661388,11.883333333333335,10.166666666666666,14.191666666666668,,12.080555555555556,Enskild,Södertälje,Örjanskolan grund,Nibble,15391,Järna,http://www.orjanskolan.se,J,17.6165051,59.0662909,3.8
10715898,16.333333333333332,13.200000000000001,14.9,,14.81111111111111,Enskild,Österåker,Akers Friskola,Svampvägen 4,18438,Åkersberga,http://www.akersfriskola.se,J,18.3323781,59.4916248,4.0
10998117,14.25,10.266666666666667,12.550000000000002,11.3,12.091666666666669,Kommunal,Sigtuna,Råbergsskolan,Nyborgsvägen 2 A,19571,Rosersberg,http://www.sigtuna.se/rabergsskolan,J,17.8904493,59.57986449999999,4.3
11018018,17.266666666666666,12.666666666666666,15.841666666666667,,15.258333333333333,Enskild,Stockholm,Pops Academy Östermalm,Valhallavägen 117 D/E,11531,Stockholm,https://www.popsacademy.se,N,18.0829139,59.3435183,4.1
11025388,14.616666666666667,13.666666666666666,13.200000000000001,,13.827777777777778,Kommunal,Ekerö,Stenhamraskolan,Herman Palms Plan 3,17960,Stenhamra,http://www.ekero.se/stenhamraskola,J,17.6880374,59.33548210000001,4.1
11364996,16.691666666666666,13.200000000000001,14.158333333333333,,14.683333333333332,Enskild,Värmdö,Lemshaga Akademi,Lemshagavägen 5-15,13461,Ingarö,http://www.lemshaga.se,J,18.4010831,59.3002611,4.2
11442396,12.5,9.266666666666666,11.0,8.787500000000001,10.388541666666667,Enskild,Stockholm,Stockholm International Academy Hägersten,Sulvägen 52,12640,Hägersten,http://www.mubarak.se,J,18.0074798,59.28439830000001,3.8
11496096,18.01666666666667,15.166666666666666,16.916666666666668,,16.700000000000003,Enskild,Nacka,Kunskapsskolan Saltsjöbaden,Observatoriebacken 1,13336,Saltsjöbaden,https://www.kunskapsskolan.se,N,18.3041145,59.271994,4.0
11777750,16.25,13.666666666666666,14.483333333333333,,14.799999999999999,Kommunal,Nacka,Saltsjöbadens samskola,Samskolevägen 1,13334,Saltsjöbaden,http://www.samskolan.org,J,18.2823796,59.27805559999999,2.4
11914814,14.283333333333331,11.0,12.424999999999999,8.325,11.508333333333333,Kommunal,Södertälje,Rosenborgskolan,Erik Dahlbergs väg 9,14185,Södertälje,http://www.sodertalje.se/rosenborgskolan,N,17.6365282,59.19800309999999,3.3
12092203,4.625,4.2,2.8,,3.875,Kommunal,Sollentuna,Brage- skola och språkförskola,Hertig Karls väg 5,19268,Sollentuna,http://www.talochsprakcentrum.se,J,17.9099571,59.47735900000001,3.7
12187987,16.25,14.233333333333334,15.1,,15.194444444444445,Kommunal,Stockholm,Katarina Södra skola,Katarina Bangata 41,11639,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/katarina-sodra-skola-f-6/,J,18.0833334,59.31104240000001,3.7
12332278,19.375,15.566666666666668,15.383333333333333,13.9,16.056250000000002,Enskild,Täby,Internationella Engelska Skolan Täby,Nytorpsvägen 7,18353,Täby,http://www.engelska.se,N,18.0764904,59.4355462,2.8
12407147,16.0,8.55,11.950000000000001,,12.166666666666666,Kommunal,Österåker,Röllingbyskolan ,Hackstavägen 31,18494,Åkersberga,http://www.osteraker.se,J,18.2989331,59.48723989999999,
12757193,16.150000000000002,13.633333333333333,14.433333333333332,11.65,13.966666666666667,Enskild,Södertälje,Vittra Östertälje,Gärtunavägen 4,15257,Södertälje,http://www.vittra.se/sodertalje,J,17.6677034,59.1801987,4.1
13124830,15.083333333333334,10.766666666666666,12.525,10.3625,12.184375,Kommunal,Stockholm,Sjöängsskolan,Gripsholmsvägen 29,12535,Älvsjö,https://grundskola.stockholm/hitta-grundskola/grundskola/sjoangsskolan-f-9/,J,18.0277711,59.28037029999999,3.6
13654969,15.475,13.4,12.858333333333334,,13.911111111111111,Kommunal,Huddinge,Balingsnässkolan,Lännavägen 80,14134,Huddinge,http://www.huddinge.se/balingsnasskolan,J,18.006904,59.22083949999999,3.0
13665610,15.783333333333333,14.566666666666668,14.549999999999999,,14.966666666666667,Kommunal,Täby,Brinkskolan,Vallabrinksgränd 6,18750,Täby,http://www.taby.se/Brinkskolan,J,18.0470403,59.45933689999999,3.4
13679897,14.883333333333335,10.366666666666667,13.074999999999998,9.7,12.006249999999998,Kommunal,Stockholm,Bagarmossens skola,Rusthållarvägen 5,12841,Bagarmossen,https://grundskola.stockholm/hitta-grundskola/grundskola/bagarmossens-skola-f-9/,J,18.1279897,59.2799893,3.1
14040970,13.766666666666667,12.533333333333333,12.375,8.625,11.825,Kommunal,Nacka,Stavsborgsskolan,Flädervägen 4,13830,Älta,http://www.stavsborg.nacka.se,J,18.1733724,59.25600230000001,2.8
14121892,13.783333333333331,11.333333333333334,,10.174999999999999,11.763888888888888,Kommunal,Stockholm,Bredängsskolan,BredängsTorg 21,12732,Skärholmen,https://grundskola.stockholm/hitta-grundskola/grundskola/bredangsskolan-f-9/,J,17.9342386,59.2941464,2.3
14440920,14.066666666666668,12.299999999999999,12.216666666666669,7.65,11.558333333333334,Kommunal,Huddinge,Visättraskolan,Visättravägen 61-63,14135,Huddinge,http://www.huddinge.se/visattraskolan,J,17.9488271,59.2158262,4.5
14472068,14.824999999999998,11.133333333333333,13.358333333333333,,13.105555555555554,Enskild,Stockholm,Kristna skolan,"Petrejusvägen 42, entré A1",12138,Johanneshov,http://www.kristnaskolan.se,J,18.1002342,59.29648329999999,4.9
14479858,15.475,14.0,14.283333333333333,,14.58611111111111,Kommunal,Stockholm,Tallkrogens skola,Torögatan 59-65,12265,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/tallkrogens-skola-f-6/,J,18.0762197,59.27316629999999,3.3
15049834,15.266666666666666,13.266666666666666,13.975,10.850000000000001,13.339583333333334,Kommunal,Sundbyberg,Lilla Alby skola,Humblegatan 19-23,17239,Sundbyberg,http://www.sundbyberg.se/lillaalbyskola,J,17.9683819,59.35849339999999,4.2
15080815,15.116666666666667,11.066666666666668,13.050000000000002,12.5,12.933333333333335,Kommunal,Järfälla,Fjällenskolan,Ekollongränd 1,17549,Järfälla,http://www.jarfalla.se,J,17.7936122,59.4029442,3.1
15218794,13.241666666666667,9.866666666666665,13.225,9.200000000000001,11.383333333333335,Kommunal,Huddinge,Glömstaskolan,Bergavägen 9,14132,Huddinge,https://www.huddinge.se/glomstaskolan,J,17.935496,59.2360408,2.6
15312030,14.925,10.5,,,12.7125,Kommunal,Norrtälje,Wigulfskolan,Lommarvägen 43,76152,Norrtälje,http://www.norrtalje.se,J,18.6722983,59.76231899999999,4.0
15331669,16.191666666666666,14.199999999999998,14.766666666666666,,15.052777777777777,Kommunal,Stockholm,Sjöstadsskolan,Hammarby Allé 74-76,12064,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/sjostadsskolan-f-9/,J,18.0966209,59.3036706,3.6
15339442,16.125,13.600000000000001,14.0125,,14.579166666666666,Kommunal,Sollentuna,Runbackaskolan,Kornettvägen 42,19273,Sollentuna,http://www.sollentuna.se/sv/uweb/runbacka-skolor/,J,17.8943936,59.4565369,4.1
15483394,14.958333333333334,12.866666666666665,13.425000000000002,,13.75,Kommunal,Huddinge,Segeltorpsskolan,Chronas väg 12,14147,Segeltorp,http://www.huddinge.se/segeltorpsskolan,N,17.9440887,59.2781388,3.1
15547680,16.525,15.75,14.475000000000001,,15.583333333333334,Enskild,Sollentuna,Vibyskolan,Kornettvägen 44,19273,Sollentuna,http://www.vibyskolan.se,J,17.8904515,59.4584018,3.6
15594566,17.474999999999998,15.9,16.183333333333334,,16.519444444444446,Kommunal,Stockholm,Äppelviksskolan,Alviksvägen 97,16753,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/appelviksskolan-6-9/,N,17.9753001,59.3234513,4.0
15697742,14.775,13.1,13.450000000000001,,13.775,Kommunal,Sigtuna,Galaxskolan,Uranusgatan 2,19556,Märsta,http://www.sigtuna.se/galaxskolan,J,17.8117782,59.61220579999999,1.8
16061350,8.875,12.7,,7.0,9.525,Enskild,Stockholm,Apolloniaskolan,Stora Mans Väg 11B,12559,Älvsjö,http://www.betaschool.eu,J,17.9753307,59.280785,3.6
16068461,15.441666666666668,12.366666666666667,13.299999999999999,,13.702777777777778,Enskild,Södertälje,Nyckelskolan,Ekensbergsgatan 34,15243,Södertälje,http://www.knippan.se,J,17.6398893,59.2064022,3.5
16348406,16.675,13.300000000000002,14.65,,14.875,Kommunal,Stockholm,Matteusskolan,Vanadisvägen 16,11346,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/matteusskolan-f-9/,J,18.0480606,59.347694,3.0
16394249,14.8875,9.0,13.0375,,12.308333333333332,Enskild,Stockholm,Ellen Key skolan,Duvbovägen 94,16343,Spånga,http://www.eks.se,J,17.9184246,59.37816429999999,4.1
16426165,16.616666666666667,13.0,13.925000000000002,,14.513888888888891,Enskild,Stockholm,Kunskapsskolan Enskede,Enskedevägen 89,12263,Enskede,https://www.kunskapsskolan.se,N,18.0726161,59.2824779,3.0
16762245,14.125,13.3,12.899999999999999,,13.441666666666668,Enskild,Botkyrka,Edessaskolan,Borgvägen 10,14568,Norsborg,http://www.edessaskolan.se,J,17.8245604,59.249201,5.0
16969143,14.416666666666666,11.6,11.924999999999999,11.55,12.372916666666665,Kommunal,Upplands-Bro,Hagnässkolan,Hagnäsvägen 1-3,19637,Kungsängen,http://www.upplands-bro.se/barn-och-utbildning/barn-och-unga-6-16-ar/kommunala-skolor/hagnasskolan.html,N,17.7515764,59.5014586,3.2
17165481,17.349999999999998,15.6,15.733333333333334,,16.227777777777778,Kommunal,Stockholm,Brotorpsskolan,Rusthållarvägen 225,12844,Bagarmossen,https://grundskola.stockholm/hitta-grundskola/grundskola/brotorpsskolan-f-6/,J,18.1423876,59.2739474,4.1
17957898,15.291666666666666,9.766666666666666,12.450000000000001,,12.502777777777778,Enskild,Haninge,Innovitaskolan Rudan,Bodekulls väg 1,13637,Handen,https://innovitaskolan.se/rudan/,J,18.1324536,59.1608985,3.4
18064456,13.966666666666667,12.133333333333335,13.408333333333333,,13.169444444444444,Kommunal,Stockholm,Söderholmsskolan,Våruddsringen 202,12741,Skärholmen,https://grundskola.stockholm/hitta-grundskola/grundskola/soderholmsskolan-f-6/,J,17.8764459,59.2768434,3.0
18193338,15.583333333333334,14.766666666666667,15.4,,15.25,Kommunal,Nynäshamn,Svandammsskolan F-6,Järnvägsgatan 9,14931,Nynäshamn,http://www.nynashamn.se/svanis,J,17.941199,58.8980513,
18534178,12.033333333333333,7.366666666666667,11.0,7.891666666666666,9.572916666666666,Kommunal,Botkyrka,Storvretskolan,Odlingsvägen 36,14750,Tumba,http://www.botkyrka.se/storvretsskolan,J,17.8435232,59.1911146,3.6
19353396,14.800000000000002,11.6,10.741666666666667,,12.380555555555555,Kommunal,Stockholm,Fruängens skola,Fruängsgatan 57-61,12953,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/fruangens-skola-f-9/,J,17.9625708,59.28473529999999,2.8
19942197,17.191666666666666,15.766666666666666,15.416666666666666,,16.124999999999996,Kommunal,Stockholm,Sandåkraskolan,Pepparkaksgränd 2-4,12866,Sköndal,https://grundskola.stockholm/hitta-grundskola/grundskola/sandakraskolan-f-6/,J,18.1155086,59.26062439999999,
20054868,14.25,11.5,14.833333333333334,,13.527777777777779,Kommunal,Sigtuna,Odensala skola,Odensala skola,19592,Märsta,http://www.sigtuna.se/odensalaskolan,J,17.8453734,59.6651986,3.4
20137688,16.891666666666666,14.033333333333333,14.125,,15.016666666666666,Kommunal,Lidingö,Käppala skola,Killingevägen 13,18165,Lidingö,https://www.lidingo.se/kappalaskola,J,18.2102008,59.3548305,2.4
20253736,17.083333333333332,15.266666666666666,15.633333333333335,,15.994444444444442,Kommunal,Sollentuna,Tegelhagens skola,Skogstorpsvägen 370,19139,Sollentuna,https://www.sollentuna.se/uweb/tegelhagens-skola/,J,17.9817558,59.40890609999999,4.3
20561651,16.141666666666666,15.466666666666669,13.816666666666668,,15.141666666666667,Kommunal,Stockholm,Herrängens skola,Konvaljestigen 15,12555,Älvsjö,https://grundskola.stockholm/hitta-grundskola/grundskola/herrangens-skola-f-6/,J,17.9728496,59.2756477,3.4
20683111,14.691666666666668,9.766666666666666,12.558333333333332,10.25,11.816666666666666,Kommunal,Stockholm,Bäckahagens skola,Skebokvarnsvägen 55,12433,Bandhagen,https://grundskola.stockholm/hitta-grundskola/grundskola/backahagens-skola-f-9/,J,18.0438558,59.2680005,3.2
21346638,17.599999999999998,15.033333333333333,15.308333333333332,,15.980555555555554,Kommunal,Nacka,Järla skola,Järla Skolväg 21,13140,Nacka,http://www.jarla.nacka.se,J,18.1573289,59.3086439,3.3
21576764,16.483333333333334,16.400000000000002,15.483333333333334,,16.122222222222224,Kommunal,Vaxholm,Söderfjärdsskolan,Johannesbergsvägen 2,18531,Vaxholm,http://www.vaxholm.se,J,18.3335564,59.40158849999999,4.6
21724208,13.308333333333332,10.433333333333332,13.266666666666666,10.741666666666667,11.937499999999998,Kommunal,Stockholm,Sätraskolan,Bogsätravägen 46,12738,Skärholmen,https://grundskola.stockholm/hitta-grundskola/grundskola/satraskolan-f-9/,J,17.9184974,59.2848515,3.9
21781901,13.541666666666666,11.133333333333333,12.183333333333332,,12.28611111111111,Kommunal,Upplands-Bro,Råbyskolan,Fågelvägen 5,19732,Bro,http://www.upplands-bro.se/barn-och-utbildning/barn-och-unga-6-16-ar/kommunala-skolor/rabyskolan.html,J,17.6380687,59.518738,4.0
21871265,18.349999999999998,16.166666666666668,16.59166666666667,,17.03611111111111,Kommunal,Sollentuna,Sollentuna musikklasser,Sollentunavägen 265-267,19136,Sollentuna,http://www.edu.sollentuna.se/smk,N,17.9353057,59.448805,3.3
21997077,12.502777777777778,10.733333333333334,13.424999999999999,,12.22037037037037,Enskild,Sollentuna,Norra Strand Dibber,Kärleksbacken 3,19275,Sollentuna,http://www.dibber.se,J,17.9309435,59.4831356,2.0
22019000,16.224999999999998,13.033333333333331,13.716666666666669,,14.324999999999998,Enskild,Huddinge,Södertörns friskola,Björnkullaringen 42,14151,Huddinge,http://www.friskola.nu,N,17.9414803,59.2108072,4.5
22030561,15.35,10.85,,12.899999999999999,13.033333333333331,Kommunal,Stockholm,Östbergaskolan,Östberga torg 2-8,12573,Älvsjö,https://grundskola.stockholm/hitta-grundskola/grundskola/ostbergaskolan-f-6/,J,18.0339326,59.2895225,2.8
22127801,17.275,13.0,13.524999999999999,,14.6,Enskild,Huddinge,Internationella Engelska Skolan Länna,Lunnarevägen 1,14251,Skogås,http://www.engelska.se,N,18.14259,59.2093528,4.2
22472689,14.35,10.2,12.400000000000002,,12.316666666666668,Kommunal,Nacka,Jarlabergs skola,Jarlabergsvägen 5,13148,Nacka,http://www.jarlaberg.nacka.se,J,18.1680064,59.31541349999999,3.0
